scrubbed_genus,scrubbed_species_binomial,latitude,longitude,extant_of_fossil,date_collected,datasource,dataset,dataowner,custodial_institution_codes,collection_code,datasource_id,is_new_world,on map coded,gbifID(OnlyRecordedForC.pechuelii)
Paullinia,Paullinia tomentosa,19.391389,-104.4925,extant,2/3/85,GBIF,ENCB-IPN,ENCB-IPN,ENCB-IPN,ENCB,2187,1,NA,
Paullinia,Paullinia clavigera,19.166667,-104.480278,extant,12/17/84,GBIF,UACh,UACh,UACh,CHAP,1539,1,NA,
Paullinia,Paullinia sessiliflora,19.601667,-104.436667,extant,5/24/89,GBIF,INECOL,INECOL,INECOL,IEB,1929,1,NA,
Paullinia,Paullinia tomentosa,19.601667,-104.436667,extant,3/1/88,GBIF,INECOL,INECOL,INECOL,IEB,1929,1,NA,
Paullinia,Paullinia pinnata,19.602222,-104.435278,extant,2/7/77,GBIF,ENCB-IPN,ENCB-IPN,ENCB-IPN,ENCB,2187,1,NA,
Paullinia,Paullinia tomentosa,19.621667,-104.433611,extant,3/1/88,GBIF,ENCB-IPN,ENCB-IPN,ENCB-IPN,ENCB,2187,1,NA,
Paullinia,Paullinia sessiliflora,19.671111,-104.432222,extant,4/20/89,GBIF,IMECBIO-UDG,IMECBIO-UDG,IMECBIO-UDG,ZEA,2848,1,NA,
Paullinia,Paullinia clavigera,19.661944,-104.427222,extant,5/9/89,GBIF,IMECBIO-UDG,IMECBIO-UDG,IMECBIO-UDG,ZEA,2848,1,NA,
Paullinia,Paullinia clavigera,19.653611,-104.425,extant,3/3/88,GBIF,IMECBIO-UDG,IMECBIO-UDG,IMECBIO-UDG,ZEA,2848,1,NA,
Paullinia,Paullinia sessiliflora,19.587778,-104.413333,extant,8/29/93,GBIF,IMECBIO-UDG,IMECBIO-UDG,IMECBIO-UDG,ZEA,2848,1,NA,
Paullinia,Paullinia sessiliflora,19.587778,-104.413333,extant,6/23/92,GBIF,IMECBIO-UDG,IMECBIO-UDG,IMECBIO-UDG,ZEA,2848,1,NA,
Paullinia,Paullinia clavigera,19.623889,-104.402778,extant,3/6/89,GBIF,IMECBIO-UDG,IMECBIO-UDG,IMECBIO-UDG,ZEA,2848,1,NA,
Paullinia,Paullinia sessiliflora,19.597222,-104.391111,extant,5/24/89,GBIF,IMECBIO-UDG,IMECBIO-UDG,IMECBIO-UDG,ZEA,2848,1,NA,
Paullinia,Paullinia clavigera,19.659444,-104.338333,extant,3/2/88,GBIF,IMECBIO-UDG,IMECBIO-UDG,IMECBIO-UDG,ZEA,2848,1,NA,
Paullinia,Paullinia clavigera,19.659444,-104.338333,extant,3/1/88,GBIF,IMECBIO-UDG,IMECBIO-UDG,IMECBIO-UDG,ZEA,2848,1,NA,
Paullinia,Paullinia clavigera,19.680556,-104.335556,extant,3/2/88,GBIF,ENCB-IPN,ENCB-IPN,ENCB-IPN,ENCB,2187,1,NA,
Paullinia,Paullinia clavigera,19.654722,-104.330278,extant,2/16/89,GBIF,IMECBIO-UDG,IMECBIO-UDG,IMECBIO-UDG,ZEA,2848,1,NA,
Paullinia,Paullinia tomentosa,19.6825,-104.326944,extant,4/6/89,GBIF,IMECBIO-UDG,IMECBIO-UDG,IMECBIO-UDG,ZEA,2848,1,NA,
Paullinia,Paullinia sessiliflora,19.491667,-104.325,extant,5/13/90,GBIF,IMECBIO-UDG,IMECBIO-UDG,IMECBIO-UDG,ZEA,2848,1,NA,
Paullinia,Paullinia clavigera,19.508333,-104.308333,extant,4/8/87,GBIF,IMECBIO-UDG,IMECBIO-UDG,IMECBIO-UDG,ZEA,2848,1,NA,
Paullinia,Paullinia sessiliflora,19.056944,-104.295833,extant,8/4/72,GBIF,ENCB-IPN,ENCB-IPN,ENCB-IPN,ENCB,2187,1,NA,
Paullinia,Paullinia sessiliflora,19.858333,-104.286389,extant,11/20/90,GBIF,IMECBIO-UDG,IMECBIO-UDG,IMECBIO-UDG,ZEA,2848,1,NA,
Paullinia,Paullinia clavigera,19.946944,-104.284722,extant,10/2/60,GBIF,ENCB-IPN,ENCB-IPN,ENCB-IPN,ENCB,2187,1,NA,
Paullinia,Paullinia sessiliflora,19.66,-104.240278,extant,3/8/90,GBIF,IMECBIO-UDG,IMECBIO-UDG,IMECBIO-UDG,ZEA,2848,1,NA,
Paullinia,Paullinia costaricensis,19.808333,-104.225,extant,10/11/80,GBIF,INECOL,INECOL,INECOL,XAL,1929,1,NA,
Paullinia,Paullinia sessiliflora,19.465833,-104.2,extant,2/22/89,GBIF,IMECBIO-UDG,IMECBIO-UDG,IMECBIO-UDG,ZEA,2848,1,NA,
Paullinia,Paullinia clavigera,19.458333,-104.191667,extant,3/5/86,GBIF,IMECBIO-UDG,IMECBIO-UDG,IMECBIO-UDG,ZEA,2848,1,NA,
Paullinia,Paullinia clavigera,19.47,-104.185,extant,3/5/88,GBIF,INECOL,INECOL,INECOL,IEB,1929,1,NA,
Paullinia,Paullinia sessiliflora,19.47,-104.185,extant,7/11/85,GBIF,INECOL,INECOL,INECOL,IEB,1929,1,NA,
Paullinia,Paullinia sessiliflora,19.475,-104.175,extant,2/23/89,GBIF,IMECBIO-UDG,IMECBIO-UDG,IMECBIO-UDG,ZEA,2848,1,NA,
Paullinia,Paullinia pinnata,19.823333,-104.155,extant,4/18/92,GBIF,INECOL,INECOL,INECOL,IEB,1929,1,NA,
Paullinia,Paullinia tomentosa,19.476667,-104.126389,extant,4/13/88,GBIF,IMECBIO-UDG,IMECBIO-UDG,IMECBIO-UDG,ZEA,2848,1,NA,
Paullinia,Paullinia costaricensis,19.408333,-104.091667,extant,3/29/90,GBIF,IMECBIO-UDG,IMECBIO-UDG,IMECBIO-UDG,ZEA,2848,1,NA,
Paullinia,Paullinia sessiliflora,19.641667,-104.091667,extant,5/26/87,GBIF,IMECBIO-UDG,IMECBIO-UDG,IMECBIO-UDG,ZEA,2848,1,NA,
Paullinia,Paullinia clavigera,20.091667,-104.091667,extant,5/13/90,GBIF,INECOL,INECOL,INECOL,XAL,1929,1,NA,
Paullinia,Paullinia sessiliflora,19.408333,-104.091667,extant,5/15/91,GBIF,IMECBIO-UDG,IMECBIO-UDG,IMECBIO-UDG,ZEA,2848,1,NA,
Paullinia,Paullinia clavigera,20.096667,-104.075,extant,5/13/90,GBIF,INECOL,INECOL,INECOL,IEB,1929,1,NA,
Paullinia,Paullinia sessiliflora,19.652778,-104.071667,extant,5/22/91,GBIF,IMECBIO-UDG,IMECBIO-UDG,IMECBIO-UDG,ZEA,2848,1,NA,
Paullinia,Paullinia tomentosa,19.671389,-104.033333,extant,4/26/88,GBIF,IMECBIO-UDG,IMECBIO-UDG,IMECBIO-UDG,ZEA,2848,1,NA,
Paullinia,Paullinia sessiliflora,19.671389,-104.033333,extant,4/26/88,GBIF,IMECBIO-UDG,IMECBIO-UDG,IMECBIO-UDG,ZEA,2848,1,NA,
Paullinia,Paullinia sessiliflora,19.528333,-104.031667,extant,5/27/90,GBIF,INECOL,INECOL,INECOL,IEB,1929,1,NA,
Paullinia,Paullinia clavigera,19.606944,-104.025,extant,4/27/88,GBIF,IMECBIO-UDG,IMECBIO-UDG,IMECBIO-UDG,ZEA,2848,1,NA,
Paullinia,Paullinia fuscescens,19.701389,-104.016389,extant,3/15/89,GBIF,IMECBIO-UDG,IMECBIO-UDG,IMECBIO-UDG,ZEA,2848,1,NA,
Paullinia,Paullinia fuscescens,19.7014,-104.016,extant,3/15/89,GBIF,US,US,US,Botany,3271,1,NA,
Paullinia,Paullinia costaricensis,19.536944,-104.005,extant,3/14/90,GBIF,IMECBIO-UDG,IMECBIO-UDG,IMECBIO-UDG,ZEA,2848,1,NA,
Paullinia,Paullinia costaricensis,19.536944,-104.005,extant,3/28/90,GBIF,IMECBIO-UDG,IMECBIO-UDG,IMECBIO-UDG,ZEA,2848,1,NA,
Paullinia,Paullinia tomentosa,19.709167,-103.990556,extant,4/26/88,GBIF,IMECBIO-UDG,IMECBIO-UDG,IMECBIO-UDG,ZEA,2848,1,NA,
Paullinia,Paullinia costaricensis,19.561111,-103.987778,extant,1/14/90,GBIF,CNS-UT,CNS-UT,CNS-UT,TEX,3043,1,NA,
Paullinia,Paullinia clavigera,19.875,-103.958333,extant,5/26/87,GBIF,IMECBIO-UDG,IMECBIO-UDG,IMECBIO-UDG,ZEA,2848,1,NA,
Paullinia,Paullinia costaricensis,19.596667,-103.913333,extant,3/28/90,GBIF,INECOL,INECOL,INECOL,IEB,1929,1,NA,
Paullinia,Paullinia tomentosa,20.893611,-103.861944,extant,9/4/73,GBIF,ENCB-IPN,ENCB-IPN,ENCB-IPN,ENCB,2187,1,NA,
Paullinia,Paullinia sessiliflora,19.354444,-103.851389,extant,5/5/98,GBIF,IMECBIO-UDG,IMECBIO-UDG,IMECBIO-UDG,ZEA,2848,1,NA,
Paullinia,Paullinia sessiliflora,19.570375,-103.842558,extant,10/10/97,GBIF,INECOL,INECOL,INECOL,IEB,1929,1,NA,
Paullinia,Paullinia cururu,19.3302778,-103.8338889,extant,8/10/02,MO,MO,MO,MO,NA,280,1,NA,
Paullinia,Paullinia fuscescens,19.326111,-103.831944,extant,3/24/89,GBIF,IMECBIO-UDG,IMECBIO-UDG,IMECBIO-UDG,ZEA,2848,1,NA,
Paullinia,Paullinia clavigera,19.327222,-103.792778,extant,10/24/85,GBIF,UACh,UACh,UACh,CHAP,1539,1,NA,
Paullinia,Paullinia clavigera,19.408889,-103.759722,extant,2/28/84,GBIF,UACh,UACh,UACh,CHAP,1539,1,NA,
Paullinia,Paullinia sessiliflora,19.46666,-103.73333,extant,8/5/91,MO,MO,MO,MO,NA,280,1,NA,
Paullinia,Paullinia sessiliflora,19.437778,-103.719722,extant,1/18/82,GBIF,ENCB-IPN,ENCB-IPN,ENCB-IPN,ENCB,2187,1,NA,
Paullinia,Paullinia tomentosa,19.091667,-103.691667,extant,11/17/96,GBIF,IMECBIO-UDG,IMECBIO-UDG,IMECBIO-UDG,ZEA,2848,1,NA,
Paullinia,Paullinia sessiliflora,18.668333,-103.685278,extant,3/29/81,GBIF,ENCB-IPN,ENCB-IPN,ENCB-IPN,ENCB,2187,1,NA,
Paullinia,Paullinia sessiliflora,20.3333,-103.6667,extant,3/16/27,GBIF,F,F,F,Botany,3567,1,NA,
Paullinia,Paullinia pinnata,18.564722,-103.6425,extant,8/29/79,GBIF,INECOL,INECOL,INECOL,XAL,1929,1,NA,
Paullinia,Paullinia pinnata,18.595556,-103.639444,extant,8/29/79,GBIF,ENCB-IPN,ENCB-IPN,ENCB-IPN,ENCB,2187,1,NA,
Paullinia,Paullinia fuscescens,18.598611,-103.504167,extant,5/4/80,GBIF,INECOL,INECOL,INECOL,XAL,1929,1,NA,
Paullinia,Paullinia clavigera,19.533611,-103.496944,extant,2/5/66,GBIF,INECOL,INECOL,INECOL,XAL,1929,1,NA,
Paullinia,Paullinia tomentosa,19.520278,-103.450278,extant,2/5/66,GBIF,ENCB-IPN,ENCB-IPN,ENCB-IPN,ENCB,2187,1,NA,
Paullinia,Paullinia sessiliflora,19.520278,-103.450278,extant,2/5/66,GBIF,ENCB-IPN,ENCB-IPN,ENCB-IPN,ENCB,2187,1,NA,
Paullinia,Paullinia cururu,18.762867,-103.374628,extant,8/27/80,GBIF,CNS-UT,CNS-UT,CNS-UT,TEX,3043,1,NA,
Paullinia,Paullinia cururu,19.451111,-103.369722,extant,8/28/73,GBIF,ENCB-IPN,ENCB-IPN,ENCB-IPN,ENCB,2187,1,NA,
Paullinia,Paullinia sessiliflora,18.965833,-103.321667,extant,5/24/63,GBIF,ENCB-IPN,ENCB-IPN,ENCB-IPN,ENCB,2187,1,NA,
Paullinia,Paullinia sessiliflora,18.77,-103.16,extant,1/1/39,MO,Herb. Hinton,Herb. Hinton,Herb. Hinton,NA,280,1,NA,
Paullinia,Paullinia sessiliflora,18.776939,-103.16,extant,2/27/39,GBIF,CNS-UT,CNS-UT,CNS-UT,LL,3043,1,NA,
Paullinia,Paullinia sessiliflora,18.7675,-103.117778,extant,5/25/63,GBIF,ENCB-IPN,ENCB-IPN,ENCB-IPN,ENCB,2187,1,NA,
Paullinia,Paullinia sessiliflora,18.741667,-102.791667,extant,4/7/85,GBIF,INECOL,INECOL,INECOL,XAL,1929,1,NA,
Paullinia,Paullinia sessiliflora,18.735,-102.788333,extant,7/11/85,GBIF,INECOL,INECOL,INECOL,IEB,1929,1,NA,
Paullinia,Paullinia sessiliflora,19.51944,-102.57111,extant,4/26/90,GBIF,CIIDIR-IPN,CIIDIR-IPN,CIIDIR-IPN,CIMI,1558,1,NA,
Paullinia,Paullinia clavigera,18.275,-102.325,extant,5/26/80,GBIF,INECOL,INECOL,INECOL,XAL,1929,1,NA,
Paullinia,Paullinia sessiliflora,19.0608333,-102.005,extant,2/23/11,MO,MO,MO,MO,NA,280,1,NA,
Paullinia,Paullinia costaricensis,23,-102,extant,NA,GBIF,F,F,F,Botany,3567,1,NA,
Paullinia,Paullinia tomentosa,23,-102,extant,1865-12-12,GBIF,F,F,F,Botany,3567,1,NA,
Paullinia,Paullinia clavigera,23,-102,extant,NA,GBIF,F,F,F,Botany,3567,1,NA,
Paullinia,Paullinia cururu,23,-102,extant,NA,GBIF,F,F,F,Botany,3567,1,NA,
Paullinia,Paullinia costata,23,-102,extant,NA,GBIF,F,F,F,Botany,3567,1,NA,
Paullinia,Paullinia fuscescens,23,-102,extant,NA,GBIF,F,F,F,Botany,3567,1,NA,
Paullinia,Paullinia pinnata,23,-102,extant,NA,GBIF,F,F,F,Botany,3567,1,NA,
Paullinia,Paullinia costaricensis,23,-102,extant,NA,GBIF,F,F,F,Botany,3567,1,NA,
Paullinia,Paullinia sessiliflora,19.238889,-101.883333,extant,1/26/02,GBIF,INECOL,INECOL,INECOL,XAL,1929,1,NA,
Paullinia,Paullinia cururu,17.979722,-101.803889,extant,8/18/95,GBIF,UACh,UACh,UACh,CHAP,1539,1,NA,
Paullinia,Paullinia cururu,17.981667,-101.803333,extant,8/11/93,GBIF,INECOL,INECOL,INECOL,IEB,1929,1,NA,
Paullinia,Paullinia sessiliflora,18.994444,-101.752222,extant,6/19/88,GBIF,INECOL,INECOL,INECOL,IEB,1929,1,NA,
Paullinia,Paullinia costaricensis,17.95,-101.71666,extant,2/7/86,MO,"MEXU, MO","MEXU, MO","MEXU, MO",NA,280,1,NA,
Paullinia,Paullinia cururu,17.797222,-101.626389,extant,3/29/95,GBIF,IBUNAM,IBUNAM,IBUNAM,MEXU,2644,1,NA,
Paullinia,Paullinia cururu,17.975561,-101.600561,extant,9/1/37,GBIF,CNS-UT,CNS-UT,CNS-UT,LL,3043,1,NA,
Paullinia,Paullinia cururu,17.97,-101.6,extant,9/1/37,MO,Herb. Hinton,Herb. Hinton,Herb. Hinton,NA,280,1,NA,
Paullinia,Paullinia fuscescens,17.666667,-101.566667,extant,4/2/91,GBIF,INECOL,INECOL,INECOL,XAL,1929,1,NA,
Paullinia,Paullinia fuscescens,17.666667,-101.566667,extant,4/2/91,GBIF,INECOL,INECOL,INECOL,XAL,1929,1,NA,
Paullinia,Paullinia fuscescens,17.640556,-101.539444,extant,5/19/77,GBIF,ENCB-IPN,ENCB-IPN,ENCB-IPN,ENCB,2187,1,NA,
Paullinia,Paullinia cururu,17.7,-101.525,extant,10/28/89,GBIF,IBUNAM,IBUNAM,IBUNAM,MEXU,2644,1,NA,
Paullinia,Paullinia cururu,17.532222,-101.452222,extant,8/23/89,GBIF,IBUNAM,IBUNAM,IBUNAM,MEXU,2644,1,NA,
Paullinia,Paullinia cururu,17.586389,-101.45,extant,7/11/90,GBIF,IBUNAM,IBUNAM,IBUNAM,MEXU,2644,1,NA,
Paullinia,Paullinia pinnata,17.545278,-101.438889,extant,7/10/90,GBIF,INECOL,INECOL,INECOL,IEB,1929,1,NA,
Paullinia,Paullinia pinnata,17.508333,-101.318333,extant,7/2/89,GBIF,INECOL,INECOL,INECOL,IEB,1929,1,NA,
Paullinia,Paullinia cururu,17.53722,-101.27389,extant,6/19/37,GBIF,CNS-UT,CNS-UT,CNS-UT,LL,3043,1,NA,
Paullinia,Paullinia cururu,17.536667,-101.27,extant,8/23/89,GBIF,INECOL,INECOL,INECOL,IEB,1929,1,NA,
Paullinia,Paullinia sessiliflora,18.3,-101.261667,extant,4/16/86,GBIF,INECOL,INECOL,INECOL,XAL,1929,1,NA,
Paullinia,Paullinia cururu,17.526111,-101.234444,extant,6/19/37,GBIF,ENCB-IPN,ENCB-IPN,ENCB-IPN,ENCB,2187,1,NA,
Paullinia,Paullinia sessiliflora,18.291389,-101.219167,extant,4/16/86,GBIF,UACh,UACh,UACh,CHAP,1539,1,NA,
Paullinia,Paullinia tomentosa,18.251389,-101.088389,extant,3/24/99,GBIF,FC-UNAM,FC-UNAM,FC-UNAM,FCME,1750,1,NA,
Paullinia,Paullinia sessiliflora,18.649444,-101.051667,extant,4/10/77,GBIF,ENCB-IPN,ENCB-IPN,ENCB-IPN,ENCB,2187,1,NA,
Paullinia,Paullinia sessiliflora,18.28,-100.66,extant,2/26/34,MO,"Herb. Hinton, MO","Herb. Hinton, MO","Herb. Hinton, MO",NA,280,1,NA,
Paullinia,Paullinia sessiliflora,18.28,-100.66,extant,2/26/34,MO,"Herb. Hinton, MO","Herb. Hinton, MO","Herb. Hinton, MO",NA,280,1,NA,
Paullinia,Paullinia clavigera,17.208889,-100.434169,extant,9/4/39,GBIF,CNS-UT,CNS-UT,CNS-UT,LL,3043,1,NA,
Paullinia,Paullinia pinnata,17.2,-100.43,extant,9/4/39,MO,Herb. Hinton,Herb. Hinton,Herb. Hinton,NA,280,1,NA,
Paullinia,Paullinia clavigera,17.133056,-100.416667,extant,10/4/86,GBIF,IBUNAM,IBUNAM,IBUNAM,MEXU,2644,1,NA,
Paullinia,Paullinia clavigera,16.985278,-100.204722,extant,10/4/86,GBIF,INECOL,INECOL,INECOL,IEB,1929,1,NA,
Paullinia,Paullinia pinnata,17.39,-100.167222,extant,8/16/82,GBIF,ENCB-IPN,ENCB-IPN,ENCB-IPN,ENCB,2187,1,NA,
Paullinia,Paullinia tomentosa,17.007222,-100.0875,extant,10/29/86,GBIF,INECOL,INECOL,INECOL,IEB,1929,1,NA,
Paullinia,Paullinia tomentosa,16.997222,-100.086944,extant,1/16/94,GBIF,ENCB-IPN,ENCB-IPN,ENCB-IPN,ENCB,2187,1,NA,
Paullinia,Paullinia cururu,17.016667,-100.016667,extant,8/11/93,GBIF,UACh,UACh,UACh,CHAP,1539,1,NA,
Paullinia,Paullinia pinnata,17.0025,-100.004444,extant,11/26/85,GBIF,IBUNAM,IBUNAM,IBUNAM,MEXU,2644,1,NA,
Paullinia,Paullinia sessiliflora,17.6667,-100,extant,2/26/34,GBIF,F,F,F,Botany,3567,1,NA,
Paullinia,Paullinia tomentosa,25.200561,-99.940831,extant,5/19/94,GBIF,CNS-UT,CNS-UT,CNS-UT,TEX,3043,1,NA,
Paullinia,Paullinia cururu,16.931667,-99.886667,extant,9/2/84,GBIF,INECOL,INECOL,INECOL,IEB,1929,1,NA,
Paullinia,Paullinia pinnata,16.85,-99.833333,extant,7/5/85,GBIF,IBUNAM,IBUNAM,IBUNAM,MEXU,2644,1,NA,
Paullinia,Paullinia cururu,16.85,-99.833333,extant,9/2/84,GBIF,IBUNAM,IBUNAM,IBUNAM,MEXU,2644,1,NA,
Paullinia,Paullinia pinnata,16.85,-99.833333,extant,9/16/84,GBIF,IBUNAM,IBUNAM,IBUNAM,MEXU,2644,1,NA,
Paullinia,Paullinia fuscescens,16.895833,-99.8125,extant,4/29/79,GBIF,INECOL,INECOL,INECOL,XAL,1929,1,NA,
Paullinia,Paullinia fuscescens,16.816667,-99.8,extant,5/28/86,GBIF,IHNE,IHNE,IHNE,CHIP,1966,1,NA,
Paullinia,Paullinia fuscescens,16.803056,-99.778611,extant,2/24/88,GBIF,ENCB-IPN,ENCB-IPN,ENCB-IPN,ENCB,2187,1,NA,
Paullinia,Paullinia fuscescens,16.831389,-99.756111,extant,6/6/87,GBIF,ENCB-IPN,ENCB-IPN,ENCB-IPN,ENCB,2187,1,NA,
Paullinia,Paullinia cururu,16.826389,-99.730556,extant,10/12/88,GBIF,IBUNAM,IBUNAM,IBUNAM,MEXU,2644,1,NA,
Paullinia,Paullinia fuscescens,16.711667,-99.613333,extant,2/24/88,GBIF,INECOL,INECOL,INECOL,IEB,1929,1,NA,
Paullinia,Paullinia clavigera,17.2475,-99.526111,extant,4/9/62,GBIF,ENCB-IPN,ENCB-IPN,ENCB-IPN,ENCB,2187,1,NA,
Paullinia,Paullinia tomentosa,21.202219,-99.510555,extant,2/6/88,GBIF,FCN-UAQ,FCN-UAQ,FCN-UAQ,QMEX,1735,1,NA,
Paullinia,Paullinia cururu,17.304167,-99.503333,extant,6/26/66,GBIF,ENCB-IPN,ENCB-IPN,ENCB-IPN,ENCB,2187,1,NA,
Paullinia,Paullinia cururu,17.304167,-99.503333,extant,9/17/65,GBIF,ENCB-IPN,ENCB-IPN,ENCB-IPN,ENCB,2187,1,NA,
Paullinia,Paullinia cururu,17.304167,-99.503333,extant,5/10/66,GBIF,ENCB-IPN,ENCB-IPN,ENCB-IPN,ENCB,2187,1,NA,
Paullinia,Paullinia tomentosa,21.216056,-99.485583,extant,8/4/88,GBIF,FCN-UAQ,FCN-UAQ,FCN-UAQ,QMEX,1735,1,NA,
Paullinia,Paullinia tomentosa,21.221667,-99.473333,extant,2/6/88,GBIF,INECOL,INECOL,INECOL,IEB,1929,1,NA,
Paullinia,Paullinia tomentosa,21.151583,-99.466389,extant,10/11/99,GBIF,FCN-UAQ,FCN-UAQ,FCN-UAQ,QMEX,1735,1,NA,
Paullinia,Paullinia tomentosa,21.209031,-99.450705,extant,12/13/88,GBIF,FCN-UAQ,FCN-UAQ,FCN-UAQ,QMEX,1735,1,NA,
Paullinia,Paullinia tomentosa,22.841667,-99.375,extant,1/20/71,GBIF,IBUNAM,IBUNAM,IBUNAM,MEXU,2644,1,NA,
Paullinia,Paullinia tomentosa,22.875,-99.341667,extant,12/5/81,GBIF,IBUNAM,IBUNAM,IBUNAM,MEXU,2644,1,NA,
Paullinia,Paullinia tomentosa,21.181667,-99.32,extant,12/15/89,GBIF,INECOL,INECOL,INECOL,IEB,1929,1,NA,
Paullinia,Paullinia tomentosa,21.181667,-99.32,extant,9/6/85,GBIF,INECOL,INECOL,INECOL,IEB,1929,1,NA,
Paullinia,Paullinia tomentosa,21.476667,-99.319722,extant,8/31/89,GBIF,FCN-UAQ,FCN-UAQ,FCN-UAQ,QMEX,1735,1,NA,
Paullinia,Paullinia tomentosa,22.843889,-99.300278,extant,12/3/85,GBIF,ENCB-IPN,ENCB-IPN,ENCB-IPN,ENCB,2187,1,NA,
Paullinia,Paullinia tomentosa,21.184167,-99.253889,extant,9/6/85,GBIF,ENCB-IPN,ENCB-IPN,ENCB-IPN,ENCB,2187,1,NA,
Paullinia,Paullinia costata,23.141667,-99.158333,extant,3/21/84,GBIF,INECOL,INECOL,INECOL,XAL,1929,1,NA,
Paullinia,Paullinia tomentosa,23.058333,-99.141667,extant,12/30/82,GBIF,IBUNAM,IBUNAM,IBUNAM,MEXU,2644,1,NA,
Paullinia,Paullinia tomentosa,21.169278,-99.113944,extant,9/25/89,GBIF,FCN-UAQ,FCN-UAQ,FCN-UAQ,QMEX,1735,1,NA,
Paullinia,Paullinia tomentosa,23.191111,-99.098056,extant,12/30/81,GBIF,INECOL,INECOL,INECOL,XAL,1929,1,NA,
Paullinia,Paullinia tomentosa,21.218333,-99.095,extant,7/14/90,GBIF,INECOL,INECOL,INECOL,IEB,1929,1,NA,
Paullinia,Paullinia tomentosa,21.184917,-99.093417,extant,10/6/89,GBIF,FCN-UAQ,FCN-UAQ,FCN-UAQ,QMEX,1735,1,NA,
Paullinia,Paullinia tomentosa,21.208333,-99.091667,extant,7/14/90,GBIF,INECOL,INECOL,INECOL,XAL,1929,1,NA,
Paullinia,Paullinia tomentosa,22.608333,-99.025,extant,2/22/82,GBIF,IBUNAM,IBUNAM,IBUNAM,MEXU,2644,1,NA,
Paullinia,Paullinia tomentosa,22.622222,-99.017778,extant,12/2/85,GBIF,ENCB-IPN,ENCB-IPN,ENCB-IPN,ENCB,2187,1,NA,
Paullinia,Paullinia tomentosa,22.690278,-99.015833,extant,2/22/82,GBIF,ENCB-IPN,ENCB-IPN,ENCB-IPN,ENCB,2187,1,NA,
Paullinia,Paullinia tomentosa,21.155278,-98.908611,extant,9/23/97,GBIF,FC-UNAM,FC-UNAM,FC-UNAM,FCME,1750,1,NA,
Paullinia,Paullinia tomentosa,23.283333,-98.881944,extant,7/9/83,GBIF,ENCB-IPN,ENCB-IPN,ENCB-IPN,ENCB,2187,1,NA,
Paullinia,Paullinia tomentosa,21.28058,-98.78247,extant,1/9/72,GBIF,KU,KU,KU,KANU,3580,1,NA,
Paullinia,Paullinia tomentosa,21.275,-98.772778,extant,1/9/72,GBIF,ENCB-IPN,ENCB-IPN,ENCB-IPN,ENCB,2187,1,NA,
Paullinia,Paullinia tomentosa,22.79739,-98.71353,extant,10/29/86,GBIF,INECOL,INECOL,INECOL,IEB,1929,1,NA,
Paullinia,Paullinia clavigera,16.8106,-98.7075,extant,4/17/16,GBIF,US,US,US,Botany,3271,1,NA,
Paullinia,Paullinia clavigera,16.8209,-98.6756,extant,10/18/10,GBIF,US,US,US,Botany,3271,1,NA,
Paullinia,Paullinia tomentosa,16.8261,-98.6196,extant,4/20/16,GBIF,US,US,US,Botany,3271,1,NA,
Paullinia,Paullinia tomentosa,17.610556,-98.515556,extant,9/16/82,GBIF,ENCB-IPN,ENCB-IPN,ENCB-IPN,ENCB,2187,1,NA,
Paullinia,Paullinia tomentosa,22.325,-98.408333,extant,1/16/87,GBIF,INECOL,INECOL,INECOL,XAL,1929,1,NA,
Paullinia,Paullinia fuscescens,22.325,-98.408333,extant,3/31/86,GBIF,INECOL,INECOL,INECOL,XAL,1929,1,NA,
Paullinia,Paullinia fuscescens,22.325,-98.408333,extant,3/28/86,GBIF,INECOL,INECOL,INECOL,XAL,1929,1,NA,
Paullinia,Paullinia fuscescens,21.964722,-98.398611,extant,3/31/87,GBIF,INECOL,INECOL,INECOL,XAL,1929,1,NA,
Paullinia,Paullinia tomentosa,21.195556,-98.391667,extant,10/24/81,GBIF,INECOL,INECOL,INECOL,XAL,1929,1,NA,
Paullinia,Paullinia tomentosa,21.20833,-98.38333,extant,10/24/81,MO,MO,MO,MO,NA,280,1,NA,
Paullinia,Paullinia pinnata,20.717222,-98.366667,extant,9/8/00,GBIF,INECOL,INECOL,INECOL,XAL,1929,1,NA,
Paullinia,Paullinia fuscescens,22.258333,-98.358333,extant,5/2/39,GBIF,INECOL,INECOL,INECOL,XAL,1929,1,NA,
Paullinia,Paullinia tomentosa,22.041667,-98.358333,extant,11/11/86,GBIF,INECOL,INECOL,INECOL,XAL,1929,1,NA,
Paullinia,Paullinia tomentosa,21.733333,-98.358333,extant,1/4/81,GBIF,INECOL,INECOL,INECOL,XAL,1929,1,NA,
Paullinia,Paullinia tomentosa,21.718889,-98.352222,extant,11/7/70,GBIF,INECOL,INECOL,INECOL,XAL,1929,1,NA,
Paullinia,Paullinia fuscescens,20.43333,-98.33333,extant,10/1/21,MO,MO,MO,MO,NA,280,1,NA,
Paullinia,Paullinia tomentosa,22.276111,-98.285833,extant,1/26/70,GBIF,INECOL,INECOL,INECOL,XAL,1929,1,NA,
Paullinia,Paullinia tomentosa,22.16666,-98.2,extant,10/24/81,MO,MO,MO,MO,NA,280,1,NA,
Paullinia,Paullinia tomentosa,20.958889,-98.1875,extant,12/29/87,GBIF,INECOL,INECOL,INECOL,XAL,1929,1,NA,
